person_id,household_id,age,sex,education_level,is_employed
6770,1909,37,Male,Tertiary,0
6771,1909,32,Male,Secondary,1
6772,1909,35,Male,Tertiary,1
6773,1909,37,Female,Secondary,1
6774,1910,0,Male,Primary,0
6775,1910,8,Male,Secondary,0
6776,1911,39,Male,Primary,1
6777,1911,35,Female,Secondary,0
6778,1912,21,Male,Secondary,0
6779,1912,20,Male,Primary,1
6780,1912,46,Male,Primary,1
6781,1912,32,Male,Tertiary,0
6782,1912,61,Male,None,0
6783,1912,26,Female,Secondary,0
6784,1913,21,Female,Tertiary,0
6785,1913,24,Female,Tertiary,1
6786,1913,12,Male,Tertiary,0
6787,1914,64,Male,Tertiary,0
6788,1914,43,Female,Secondary,1
6789,1914,9,Male,Tertiary,0
6790,1915,18,Female,Primary,0
6791,1916,29,Female,Primary,1
6792,1916,73,Male,Secondary,0
6793,1916,35,Female,Secondary,0
6794,1916,29,Female,Primary,0
6795,1916,7,Female,Secondary,0
6796,1917,34,Female,Secondary,0
6797,1917,17,Female,Secondary,0
6798,1917,26,Female,Tertiary,1
6799,1917,26,Male,Secondary,0
6800,1918,64,Male,Secondary,0
6801,1918,0,Female,Secondary,0
6802,1918,52,Male,Secondary,0
6803,1918,60,Male,Secondary,0
6804,1918,2,Female,Secondary,0
6805,1919,0,Female,Secondary,0
6806,1919,35,Female,Secondary,0
6807,1919,40,Female,Secondary,0
6808,1919,32,Female,Secondary,1
6809,1919,17,Male,Secondary,0
6810,1920,43,Female,Secondary,0
6811,1920,27,Male,Secondary,0
6812,1920,23,Female,Tertiary,0
6813,1920,14,Male,Tertiary,0
6814,1920,8,Male,Secondary,0
6815,1921,19,Male,Secondary,1
6816,1921,32,Male,Primary,1
6817,1921,28,Female,Primary,1
6818,1922,46,Female,Secondary,0
6819,1922,51,Male,Secondary,1
6820,1922,45,Male,Secondary,1
6821,1922,28,Female,Secondary,0
6822,1923,43,Female,Primary,0
6823,1923,25,Female,Primary,0
6824,1923,20,Male,Secondary,1
6825,1924,17,Female,Primary,0
6826,1924,3,Female,Primary,0
6827,1924,32,Male,Tertiary,0
6828,1924,44,Female,Primary,1
6829,1924,8,Male,Secondary,0
6830,1924,41,Male,Secondary,0
6831,1924,16,Male,Secondary,0
6832,1925,37,Female,Tertiary,1
6833,1925,31,Female,Primary,0
6834,1925,23,Female,Secondary,0
6835,1925,19,Female,Secondary,0
6836,1926,3,Male,Secondary,0
6837,1926,13,Female,Secondary,0
6838,1926,7,Male,Primary,0
6839,1927,18,Female,Primary,0
6840,1927,62,Male,Tertiary,0
6841,1927,36,Female,Secondary,0
6842,1927,34,Female,Tertiary,0
6843,1927,22,Female,Primary,0
6844,1928,21,Male,None,0
6845,1929,25,Male,Secondary,0
6846,1929,9,Female,Secondary,0
6847,1929,42,Male,Tertiary,1
6848,1930,8,Male,Secondary,0
6849,1930,31,Female,Secondary,1
6850,1930,5,Female,Secondary,0
6851,1930,28,Male,Secondary,0
6852,1930,0,Female,Primary,0
6853,1930,48,Female,Secondary,0
6854,1930,39,Female,Tertiary,1
6855,1931,16,Female,Primary,0
6856,1931,49,Female,Tertiary,0
6857,1931,45,Male,Secondary,1
6858,1931,22,Female,Primary,1
6859,1932,7,Female,Secondary,0
6860,1932,42,Female,Primary,1
6861,1932,20,Male,Secondary,1
6862,1932,15,Female,Tertiary,0
6863,1932,14,Male,Primary,0
6864,1933,8,Female,Secondary,0
6865,1933,63,Male,None,1
6866,1934,19,Female,Tertiary,0
6867,1934,35,Male,None,1
6868,1935,13,Male,Secondary,0
6869,1935,21,Male,Secondary,0
6870,1935,0,Female,Secondary,0
6871,1935,53,Female,Secondary,0
6872,1936,68,Female,Secondary,1
6873,1936,0,Female,Tertiary,0
6874,1936,15,Female,Primary,0
6875,1936,0,Male,Primary,0
6876,1936,37,Male,Primary,0
6877,1936,31,Male,Secondary,0
6878,1937,29,Female,Tertiary,0
6879,1937,19,Female,Primary,0
6880,1937,8,Male,Primary,0
6881,1938,23,Male,Primary,0
6882,1938,37,Female,Tertiary,1
6883,1938,0,Male,Secondary,0
6884,1938,22,Female,Primary,1
6885,1938,44,Female,Secondary,0
6886,1938,53,Male,Primary,1
6887,1938,20,Female,Secondary,0
6888,1939,24,Male,Secondary,0
6889,1939,13,Female,Primary,0
6890,1940,37,Female,Secondary,0
6891,1940,42,Female,Secondary,1
6892,1940,8,Male,Primary,0
6893,1941,12,Male,Secondary,0
6894,1941,45,Female,Primary,0
6895,1942,17,Female,Tertiary,0
6896,1942,50,Male,Secondary,0
6897,1942,45,Male,Secondary,1
6898,1942,41,Female,Primary,1
6899,1943,16,Female,Tertiary,0
6900,1943,42,Female,Secondary,1
6901,1943,17,Male,Tertiary,0
6902,1944,20,Male,Secondary,0
6903,1944,12,Female,Tertiary,0
6904,1944,19,Female,Primary,1
6905,1944,28,Female,None,1
6906,1945,41,Female,Tertiary,0
6907,1946,38,Female,Tertiary,0
6908,1946,46,Female,Secondary,1
6909,1947,46,Female,Secondary,1
6910,1947,37,Female,Secondary,1
6911,1947,40,Male,Primary,1
6912,1948,20,Female,Primary,1
6913,1948,22,Male,Secondary,0
6914,1948,35,Female,Primary,1
6915,1948,27,Female,Secondary,0
6916,1949,43,Female,Primary,1
6917,1950,24,Male,Secondary,0
6918,1950,25,Female,Secondary,0
6919,1950,19,Male,Secondary,1
6920,1950,18,Female,Secondary,1
6921,1950,11,Male,Primary,0
6922,1950,44,Male,Secondary,0
6923,1951,35,Male,Primary,1
6924,1951,58,Female,Secondary,0
6925,1951,50,Female,Tertiary,1
6926,1951,9,Male,Secondary,0
6927,1952,23,Male,Secondary,0
6928,1952,30,Male,Primary,0
6929,1952,39,Female,Secondary,0
6930,1952,54,Male,Primary,0
6931,1952,29,Female,Tertiary,1
6932,1953,22,Female,Tertiary,1
6933,1953,7,Male,Secondary,0
6934,1954,19,Male,Primary,0
6935,1954,38,Female,Tertiary,1
6936,1954,38,Male,Primary,0
6937,1954,45,Female,Primary,1
6938,1954,41,Male,Primary,1
6939,1955,37,Female,Secondary,0
6940,1955,36,Male,Secondary,1
6941,1956,32,Male,Primary,0
6942,1956,26,Male,Primary,1
6943,1957,18,Female,Secondary,1
6944,1957,8,Female,Primary,0
6945,1957,42,Female,Tertiary,1
6946,1958,14,Female,Primary,0
6947,1958,40,Female,Secondary,1
6948,1958,37,Female,Secondary,1
6949,1958,21,Male,Secondary,1
6950,1958,0,Male,Secondary,0
6951,1959,42,Male,Secondary,0
6952,1959,0,Male,Secondary,0
6953,1959,18,Male,Secondary,1
6954,1960,47,Male,None,1
6955,1960,2,Male,Secondary,0
6956,1961,43,Male,Secondary,1
6957,1961,49,Male,Primary,0
6958,1961,55,Male,Primary,1
6959,1962,38,Female,Primary,0
6960,1963,39,Female,Tertiary,0
6961,1964,43,Female,Primary,0
6962,1965,41,Female,Primary,0
6963,1965,13,Female,Primary,0
6964,1965,12,Male,Tertiary,0
6965,1965,66,Male,Secondary,0
6966,1966,29,Male,Tertiary,1
6967,1966,0,Female,Primary,0
6968,1966,19,Male,Secondary,1
6969,1967,43,Female,Secondary,0
6970,1967,35,Male,Primary,1
6971,1968,25,Male,Tertiary,1
6972,1968,42,Male,Secondary,0
6973,1968,40,Male,Secondary,1
6974,1968,16,Female,Primary,0
6975,1968,0,Male,Tertiary,0
6976,1968,49,Male,Primary,1
6977,1968,3,Male,Primary,0
6978,1969,53,Female,Secondary,0
6979,1970,17,Female,Tertiary,0
6980,1970,25,Male,Secondary,0
6981,1970,35,Female,None,0
6982,1970,41,Male,Secondary,0
6983,1971,37,Female,Primary,1
6984,1971,19,Male,None,1
6985,1972,44,Female,Tertiary,1
6986,1972,32,Male,Primary,1
6987,1972,44,Male,Secondary,1
6988,1973,4,Male,Primary,0
6989,1974,27,Male,Primary,1
6990,1974,40,Male,None,1
6991,1974,64,Male,Secondary,0
6992,1974,43,Female,Secondary,0
6993,1974,29,Male,Primary,0
6994,1974,0,Female,Tertiary,0
6995,1975,40,Male,Secondary,0
6996,1975,27,Male,Secondary,0
6997,1975,31,Female,Primary,0
6998,1975,1,Male,Primary,0
6999,1976,11,Female,Secondary,0
7000,1976,37,Female,Secondary,1
7001,1976,27,Male,Primary,0
7002,1976,22,Female,Secondary,0
7003,1976,51,Female,Primary,0
7004,1976,62,Male,Secondary,0
7005,1977,3,Female,Primary,0
7006,1977,53,Male,Primary,0
7007,1977,1,Male,Tertiary,0
7008,1977,18,Male,Secondary,1
7009,1977,29,Female,Secondary,1
7010,1977,0,Female,Secondary,0
7011,1978,0,Male,Primary,0
7012,1978,40,Male,Secondary,1
7013,1978,24,Male,Secondary,0
7014,1979,17,Female,Secondary,0
7015,1979,29,Male,Primary,0
7016,1980,25,Female,Secondary,0
7017,1980,55,Male,Primary,0
7018,1980,43,Female,Secondary,0
7019,1980,31,Female,Tertiary,0
7020,1981,13,Male,Secondary,0
7021,1981,5,Female,Secondary,0
7022,1981,39,Female,None,1
7023,1982,42,Male,Primary,1
7024,1982,0,Female,Tertiary,0
7025,1982,35,Female,Tertiary,0
7026,1983,16,Female,Secondary,0
7027,1983,0,Male,Secondary,0
7028,1983,24,Female,Secondary,0
7029,1983,33,Male,Primary,1
7030,1984,21,Male,Tertiary,1
7031,1985,48,Female,Secondary,0
7032,1985,4,Female,Secondary,0
7033,1985,11,Female,None,0
7034,1985,26,Female,None,0
7035,1986,20,Male,Secondary,0
7036,1986,0,Male,Primary,0
7037,1986,38,Female,Secondary,0
7038,1987,45,Female,Primary,1
7039,1987,58,Male,None,0
7040,1987,49,Female,Secondary,0
7041,1987,18,Female,Primary,1
7042,1987,0,Female,Secondary,0
7043,1988,12,Male,Secondary,0
7044,1988,18,Female,Tertiary,1
7045,1988,37,Female,Primary,0
7046,1989,10,Female,None,0
7047,1989,17,Female,Tertiary,0
7048,1990,56,Female,Primary,1
7049,1990,54,Female,Secondary,1
7050,1990,35,Female,Secondary,0
7051,1990,4,Female,Secondary,0
7052,1990,35,Female,Primary,0
7053,1991,0,Male,Tertiary,0
7054,1991,24,Male,Tertiary,1
7055,1991,23,Male,Primary,0
7056,1991,32,Male,Tertiary,0
7057,1992,21,Male,Secondary,0
7058,1992,37,Male,Tertiary,0
7059,1992,46,Female,Secondary,0
7060,1992,30,Female,None,1
7061,1992,2,Female,Secondary,0
7062,1992,28,Female,Secondary,1
7063,1993,51,Male,Secondary,1
7064,1993,0,Male,Tertiary,0
7065,1993,9,Male,Tertiary,0
7066,1994,50,Female,Tertiary,1
7067,1994,35,Female,Secondary,1
7068,1994,41,Male,Secondary,0
7069,1995,19,Female,Secondary,1
7070,1995,41,Female,Secondary,1
7071,1995,26,Female,Primary,1
7072,1996,13,Female,Secondary,0
7073,1997,6,Female,Secondary,0
7074,1997,13,Male,Tertiary,0
7075,1997,11,Female,Secondary,0
7076,1998,16,Male,None,0
7077,1998,63,Female,Primary,0
7078,1999,23,Male,Tertiary,0
7079,1999,36,Male,Secondary,1
7080,1999,4,Female,Primary,0
7081,2000,39,Female,Secondary,0
7082,2000,17,Male,Primary,0
7083,2001,55,Male,Secondary,0
7084,2001,60,Male,Secondary,0
7085,2001,52,Male,Secondary,0
7086,2002,22,Male,Tertiary,1
7087,2002,26,Female,Secondary,0
7088,2002,43,Male,Secondary,1
7089,2002,8,Female,Primary,0
7090,2002,12,Male,Tertiary,0
7091,2002,61,Female,Secondary,0
7092,2002,14,Male,Tertiary,0
7093,2003,19,Male,Primary,0
7094,2003,32,Male,Primary,0
7095,2004,9,Female,Tertiary,0
7096,2004,68,Female,Tertiary,0
7097,2005,0,Female,Secondary,0
7098,2005,17,Female,Secondary,0
7099,2005,21,Male,Secondary,1
7100,2005,19,Female,Secondary,0
7101,2006,14,Female,Secondary,0
7102,2006,5,Male,Primary,0
7103,2007,34,Female,None,1
7104,2007,35,Male,Secondary,1
7105,2007,17,Female,Primary,0
7106,2007,7,Male,Secondary,0
7107,2007,12,Female,Secondary,0
7108,2007,0,Female,Primary,0
7109,2007,49,Female,Tertiary,0
7110,2008,58,Female,None,0
7111,2008,0,Male,Secondary,0
7112,2008,47,Female,None,1
7113,2008,19,Female,Primary,0
7114,2009,0,Male,Primary,0
7115,2009,6,Female,Primary,0
7116,2009,16,Female,Tertiary,0
7117,2009,0,Male,Primary,0
7118,2009,31,Male,Secondary,0
7119,2009,5,Male,Primary,0
7120,2010,31,Male,Secondary,0
7121,2011,58,Male,Secondary,1
7122,2011,7,Female,None,0
7123,2011,30,Male,Primary,0
7124,2011,52,Male,Secondary,0
7125,2012,56,Female,Secondary,1
7126,2012,1,Male,Tertiary,0
7127,2012,40,Female,Secondary,0
7128,2013,40,Male,Tertiary,1
7129,2013,31,Female,Primary,0
7130,2013,39,Female,Tertiary,1
7131,2013,18,Male,Secondary,1
7132,2013,18,Female,Secondary,0
7133,2014,30,Male,Secondary,0
7134,2014,44,Female,Secondary,0
7135,2014,72,Female,Secondary,1
7136,2015,42,Male,Secondary,1
7137,2015,61,Female,Primary,0
7138,2015,68,Female,Secondary,1
7139,2015,41,Male,None,0
7140,2015,48,Female,Tertiary,1
7141,2015,22,Male,Secondary,1
7142,2016,54,Male,Primary,0
7143,2017,50,Male,None,1
7144,2017,3,Male,Secondary,0
7145,2017,0,Male,Primary,0
7146,2017,24,Male,None,0
7147,2017,42,Male,Secondary,1
7148,2018,38,Male,Secondary,0
7149,2018,27,Male,Secondary,1
7150,2019,19,Male,None,0
7151,2019,22,Male,Secondary,1
7152,2019,9,Male,Secondary,0
7153,2019,11,Female,Tertiary,0
7154,2020,15,Female,Secondary,0
7155,2021,44,Female,Tertiary,1
7156,2021,6,Female,Secondary,0
7157,2021,0,Female,Secondary,0
7158,2021,18,Male,Secondary,0
7159,2021,37,Male,Tertiary,1
7160,2022,22,Female,None,0
7161,2022,54,Female,Primary,1
7162,2022,38,Male,Primary,1
7163,2022,36,Female,Tertiary,1
7164,2022,25,Female,None,1
7165,2023,18,Male,Secondary,1
7166,2023,8,Female,Secondary,0
7167,2023,71,Female,Primary,0
7168,2024,22,Male,Tertiary,0
7169,2024,36,Male,Secondary,0
7170,2025,13,Male,Secondary,0
7171,2025,29,Male,Tertiary,1
7172,2025,22,Male,Tertiary,0
7173,2026,24,Female,Secondary,1
7174,2027,26,Female,Secondary,0
7175,2027,26,Male,Secondary,1
7176,2027,3,Female,Primary,0
7177,2028,18,Female,Primary,0
7178,2028,63,Male,Primary,0
7179,2028,50,Female,Secondary,1
7180,2028,74,Female,Secondary,0
7181,2029,7,Female,Secondary,0
7182,2029,13,Female,Secondary,0
7183,2029,27,Male,Tertiary,0
7184,2030,18,Male,Secondary,1
7185,2031,36,Male,Secondary,0
7186,2031,25,Male,Secondary,0
7187,2031,32,Female,Secondary,1
7188,2031,41,Male,Secondary,0
7189,2031,45,Male,Secondary,1
7190,2031,61,Male,Secondary,1
7191,2032,33,Female,Tertiary,1
7192,2032,25,Female,Primary,1
7193,2033,34,Male,Primary,1
7194,2033,19,Male,Primary,1
7195,2033,52,Female,Primary,0
7196,2033,43,Male,Secondary,1
7197,2034,56,Male,Primary,1
7198,2034,16,Female,None,0
7199,2034,27,Male,Secondary,0
7200,2034,18,Male,Secondary,1
7201,2034,6,Male,Secondary,0
7202,2035,54,Male,Secondary,0
7203,2035,6,Male,Tertiary,0
7204,2036,40,Male,Tertiary,0
7205,2036,17,Male,Primary,0
7206,2037,27,Female,Secondary,1
7207,2037,20,Male,Secondary,0
7208,2037,23,Female,Primary,1
7209,2037,30,Male,Secondary,1
7210,2038,58,Male,Primary,0
7211,2038,28,Male,None,1
7212,2038,0,Male,None,0
7213,2038,52,Female,Tertiary,1
7214,2038,8,Female,Tertiary,0
7215,2039,49,Female,Primary,1
7216,2039,27,Male,Tertiary,0
7217,2039,12,Male,Secondary,0
7218,2039,0,Female,Secondary,0
7219,2039,0,Male,Tertiary,0
7220,2040,31,Male,Primary,1
7221,2041,21,Male,Secondary,0
7222,2041,34,Female,Tertiary,1
7223,2041,11,Male,Secondary,0
7224,2041,5,Male,Secondary,0
7225,2042,57,Female,Secondary,1
7226,2043,22,Female,Tertiary,0
7227,2043,38,Female,Primary,1
7228,2043,7,Male,Secondary,0
7229,2044,42,Male,None,0
7230,2044,5,Male,Secondary,0
7231,2045,17,Male,Secondary,0
7232,2045,10,Female,Secondary,0
7233,2046,46,Male,Secondary,1
7234,2046,80,Male,Secondary,0
7235,2047,11,Female,Primary,0
7236,2047,30,Male,Tertiary,1
7237,2047,36,Male,Secondary,0
7238,2048,0,Female,Primary,0
7239,2048,41,Male,Secondary,0
7240,2049,56,Female,Secondary,1
7241,2050,38,Male,Secondary,0
7242,2051,18,Female,Tertiary,1
7243,2051,18,Male,Tertiary,1
7244,2051,0,Male,Secondary,0
7245,2051,11,Male,Tertiary,0
7246,2051,19,Male,Secondary,0
7247,2052,0,Female,Primary,0
7248,2052,45,Male,Tertiary,1
7249,2052,0,Female,Tertiary,0
7250,2053,24,Female,Primary,1
7251,2053,28,Female,Secondary,1
7252,2053,23,Male,Secondary,0
7253,2053,13,Female,Primary,0
7254,2054,0,Male,None,0
7255,2054,37,Female,Secondary,0
7256,2055,29,Male,Secondary,0
7257,2055,56,Male,Primary,1
7258,2055,2,Male,Secondary,0
7259,2055,56,Male,Primary,0
7260,2056,25,Female,Secondary,0
7261,2056,12,Male,Secondary,0
7262,2057,20,Female,Secondary,1
7263,2057,25,Male,Secondary,0
7264,2057,84,Male,Secondary,0
7265,2057,22,Male,Secondary,1
7266,2058,16,Male,None,0
7267,2058,7,Male,Primary,0
7268,2058,30,Female,Secondary,1
7269,2058,41,Female,Secondary,1
7270,2058,27,Male,Tertiary,0
7271,2058,13,Female,Primary,0
7272,2059,39,Female,Tertiary,0
7273,2059,16,Female,Secondary,0
7274,2059,20,Female,Tertiary,1
7275,2059,26,Female,Secondary,1
7276,2059,54,Female,None,0
7277,2059,29,Male,Primary,0
7278,2060,63,Male,Primary,1
7279,2060,17,Female,Secondary,0
7280,2061,0,Female,Tertiary,0
7281,2061,35,Female,Tertiary,1
7282,2062,42,Female,None,0
7283,2062,25,Male,Tertiary,0
7284,2062,16,Female,Secondary,0
7285,2062,30,Female,Secondary,0
7286,2063,34,Male,Primary,1
7287,2063,2,Male,Primary,0
7288,2063,36,Female,Secondary,1
7289,2064,14,Male,Secondary,0
7290,2064,10,Male,Tertiary,0
7291,2064,48,Male,Tertiary,1
7292,2065,6,Female,Secondary,0
7293,2066,14,Male,Primary,0
7294,2066,22,Female,Primary,1
7295,2067,43,Male,Secondary,1
7296,2067,30,Female,Secondary,1
7297,2067,45,Male,Secondary,0
7298,2067,32,Female,Tertiary,0
7299,2067,28,Female,Secondary,1
7300,2067,24,Female,Secondary,0
7301,2068,23,Male,Primary,0
7302,2068,44,Male,Tertiary,1
7303,2069,3,Female,Secondary,0
7304,2069,23,Female,None,0
7305,2069,26,Male,Tertiary,0
7306,2069,30,Male,Secondary,0
7307,2069,22,Female,Secondary,1
7308,2069,25,Female,Secondary,1
7309,2070,45,Male,Primary,1
7310,2070,43,Male,Primary,1
7311,2070,26,Female,Secondary,1
7312,2070,38,Male,Secondary,0
7313,2070,19,Female,Secondary,0
7314,2070,51,Male,Secondary,1
7315,2071,37,Female,Secondary,1
7316,2072,9,Male,Primary,0
7317,2072,30,Female,Tertiary,0
7318,2072,18,Female,Primary,0
7319,2072,35,Female,Tertiary,0
7320,2072,33,Male,Secondary,1
7321,2072,15,Male,Secondary,0
7322,2073,11,Male,Secondary,0
7323,2073,41,Male,Tertiary,1
7324,2073,24,Female,Secondary,1
7325,2073,29,Male,Secondary,1
7326,2073,12,Male,Primary,0
7327,2074,25,Male,Secondary,0
7328,2074,28,Male,Secondary,0
7329,2074,66,Male,Secondary,0
7330,2074,30,Male,Secondary,1
7331,2075,12,Male,Secondary,0
7332,2075,7,Female,Tertiary,0
7333,2075,8,Male,Secondary,0
7334,2075,6,Male,Primary,0
7335,2075,31,Male,Tertiary,0
7336,2076,27,Female,Tertiary,1
7337,2076,0,Male,Secondary,0
7338,2076,42,Male,Primary,1
7339,2076,48,Male,Tertiary,0
7340,2077,12,Male,None,0
7341,2077,66,Female,Secondary,1
7342,2077,22,Male,Primary,0
7343,2078,45,Male,Secondary,1
7344,2079,36,Female,Secondary,1
7345,2079,0,Female,Primary,0
7346,2079,5,Male,Secondary,0
7347,2079,11,Female,Secondary,0
7348,2079,16,Male,None,0
7349,2079,12,Male,Secondary,0
7350,2080,38,Male,Primary,1
7351,2080,40,Male,Secondary,1
7352,2080,40,Male,Secondary,0
7353,2080,70,Male,Secondary,0
7354,2080,35,Male,Secondary,0
7355,2081,30,Female,Secondary,0
7356,2081,44,Male,Primary,0
7357,2081,18,Male,Primary,1
7358,2081,13,Female,Primary,0
7359,2082,1,Male,Secondary,0
7360,2082,64,Female,Secondary,1
7361,2082,7,Male,Secondary,0
7362,2082,31,Male,Secondary,0
7363,2083,38,Male,Tertiary,0
7364,2083,36,Female,Primary,1
7365,2084,53,Male,Secondary,0
7366,2084,11,Male,Secondary,0
7367,2084,35,Female,Tertiary,0
7368,2084,41,Female,None,1
7369,2085,32,Female,Secondary,1
7370,2085,51,Male,Secondary,1
7371,2086,46,Male,Secondary,1
7372,2086,21,Male,Secondary,1
7373,2087,36,Male,Primary,1
7374,2087,27,Male,Secondary,1
7375,2087,25,Female,Tertiary,1
7376,2087,6,Male,Secondary,0
7377,2088,57,Female,Secondary,0
7378,2088,0,Male,Tertiary,0
7379,2088,25,Male,Secondary,1
7380,2089,44,Male,Secondary,0
7381,2090,11,Male,Secondary,0
7382,2090,0,Male,Primary,0
7383,2090,20,Female,Secondary,0
7384,2090,24,Male,Primary,0
7385,2091,25,Male,Primary,1
7386,2091,44,Female,Primary,0
7387,2092,28,Male,Secondary,0
7388,2092,13,Male,Primary,0
7389,2092,50,Male,Tertiary,0
7390,2092,37,Male,Tertiary,1
7391,2093,53,Female,Secondary,0
7392,2093,10,Male,None,0
7393,2093,5,Male,Primary,0
7394,2093,48,Male,Secondary,0
7395,2093,26,Male,Tertiary,0
7396,2093,37,Male,Primary,0
7397,2093,26,Female,Secondary,0
7398,2094,42,Female,Primary,0
7399,2094,7,Male,Primary,0
7400,2094,31,Female,Secondary,0
7401,2094,0,Female,Tertiary,0
7402,2095,16,Female,Secondary,0
7403,2095,45,Male,Primary,0
7404,2095,39,Female,Secondary,1
7405,2096,26,Female,Tertiary,0
7406,2096,33,Male,Secondary,1
7407,2097,15,Male,None,0
7408,2097,24,Male,Tertiary,0
7409,2097,22,Female,Tertiary,0
7410,2097,25,Female,Secondary,0
7411,2098,48,Female,Secondary,0
7412,2098,6,Male,Tertiary,0
7413,2098,11,Male,Primary,0
7414,2098,14,Female,Tertiary,0
7415,2098,44,Female,Secondary,1
7416,2098,36,Male,Primary,0
7417,2099,39,Male,Secondary,0
7418,2099,23,Male,Secondary,1
7419,2099,15,Female,Secondary,0
7420,2100,9,Male,Secondary,0
7421,2101,23,Female,Tertiary,1
7422,2101,55,Female,Tertiary,1
7423,2101,26,Male,Secondary,1
7424,2101,76,Male,Tertiary,1
7425,2102,16,Male,Secondary,0
7426,2102,10,Male,None,0
7427,2102,2,Male,Secondary,0
7428,2103,38,Female,None,1
7429,2104,14,Male,Tertiary,0
7430,2104,21,Female,Primary,1
7431,2104,25,Male,None,0
7432,2105,33,Male,Tertiary,1
7433,2105,15,Female,Secondary,0
7434,2106,17,Male,Secondary,0
7435,2106,6,Male,Secondary,0
7436,2107,26,Male,Secondary,1
7437,2107,64,Male,Secondary,0
7438,2107,22,Male,Secondary,0
7439,2108,24,Male,Primary,1
7440,2108,34,Male,Tertiary,0
7441,2108,11,Male,Tertiary,0
7442,2108,16,Male,Secondary,0
7443,2108,12,Male,Secondary,0
7444,2109,25,Male,Secondary,1
7445,2109,15,Female,Primary,0
7446,2109,20,Male,Tertiary,0
7447,2109,23,Male,Tertiary,0
7448,2110,13,Male,Primary,0
7449,2110,0,Female,Tertiary,0
7450,2110,34,Female,Primary,0
7451,2111,36,Male,Secondary,0
7452,2111,17,Male,Secondary,0
7453,2111,33,Male,Primary,0
7454,2111,24,Male,Secondary,1
7455,2111,11,Male,Tertiary,0
7456,2111,51,Male,None,1
7457,2111,52,Male,Primary,1
7458,2112,22,Female,Primary,0
7459,2112,34,Male,Secondary,0
7460,2113,11,Female,Secondary,0
7461,2113,0,Female,Secondary,0
7462,2113,0,Female,Primary,0
7463,2113,7,Male,Secondary,0
7464,2113,34,Female,Primary,0
7465,2113,4,Female,Secondary,0
7466,2114,29,Female,Tertiary,0
7467,2114,31,Male,Secondary,0
7468,2115,31,Female,Secondary,0
7469,2115,55,Male,Primary,1
7470,2115,24,Male,Secondary,1
7471,2116,38,Female,Primary,0
7472,2117,17,Male,Secondary,0
7473,2117,27,Female,Secondary,0
7474,2117,26,Female,Secondary,0
7475,2117,37,Male,Secondary,0
7476,2118,36,Female,Primary,0
7477,2118,22,Female,Primary,0
7478,2118,24,Female,Primary,0
7479,2119,55,Male,Primary,0
7480,2119,25,Male,Secondary,1
7481,2119,44,Male,Tertiary,0
7482,2119,22,Male,Secondary,1
7483,2120,13,Female,Secondary,0
7484,2120,13,Female,Primary,0
7485,2120,43,Male,Secondary,0
7486,2120,0,Male,Primary,0
7487,2121,1,Male,Primary,0
7488,2121,13,Female,Primary,0
7489,2122,43,Female,Tertiary,1
7490,2122,51,Female,None,0
7491,2122,25,Male,Secondary,0
7492,2122,29,Female,Secondary,1
7493,2122,50,Male,Secondary,1
